CallIndex,SubproblemSize
451,4
452,0
453,3
454,0
455,2
456,0
457,1
458,2
459,0
460,1
461,17
462,5
463,0
464,4
465,0
466,3
467,0
468,2
469,0
470,1
471,11
472,0
473,10
474,6
475,0
476,5
477,0
478,4
479,0
480,3
481,0
482,2
483,0
484,1
485,3
486,0
487,2
488,0
489,1
490,224
491,177
492,148
493,126
494,120
495,11
496,0
497,10
498,0
499,9
500,0
501,8
502,0
503,7
504,0
505,6
506,0
507,5
508,0
509,4
510,0
511,3
512,0
513,2
514,0
515,1
516,108
517,23
518,2
519,0
520,1
521,20
522,0
523,19
524,0
525,18
526,0
527,17
528,0
529,16
530,7
531,0
532,6
533,0
534,5
535,0
536,4
537,0
538,3
539,0
540,2
541,0
542,1
543,8
544,0
545,7
546,3
547,0
548,2
549,0
550,1
551,3
552,0
553,2
554,0
555,1
556,84
557,13
558,6
559,0
560,5
561,0
562,4
563,0
564,3
565,0
566,2
567,0
568,1
569,6
570,0
571,5
572,0
573,4
574,0
575,3
576,0
577,2
578,0
579,1
580,70
581,20
582,0
583,19
584,12
585,7
586,0
587,6
588,4
589,0
590,3
591,0
592,2
593,0
594,1
595,1
596,4
597,0
598,3
599,0
600,2
601,0
602,1
603,6
604,0
605,5
606,0
607,4
608,0
609,3
610,0
611,2
612,0
613,1
614,49
615,32
616,0
617,31
618,0
619,30
620,4
621,0
622,3
623,0
624,2
625,0
626,1
627,25
628,15
629,0
630,14
631,9
632,2
633,0
634,1
635,6
636,0
637,5
638,0
639,4
640,0
641,3
642,0
643,2
644,0
645,1
646,4
647,0
648,3
649,0
650,2
651,0
652,1
653,9
654,0
655,8
656,0
657,7
658,4
659,0
660,3
661,0
662,2
663,0
664,1
665,2
666,0
667,1
668,16
669,0
670,15
671,7
672,0
673,6
674,0
675,5
676,0
677,4
678,0
679,3
680,0
681,2
682,0
683,1
684,7
685,0
686,6
687,0
688,5
689,0
690,4
691,0
692,3
693,1
694,1
695,5
696,0
697,4
698,2
699,0
700,1
701,1
702,21
703,14
704,7
705,0
706,6
707,0
708,5
709,0
710,4
711,0
712,3
713,0
714,2
715,0
716,1
717,6
718,0
719,5
720,0
721,4
722,0
723,3
724,0
725,2
726,0
727,1
728,6
729,0
730,5
731,0
732,4
733,0
734,3
735,0
736,2
737,0
738,1
739,28
740,19
741,7
742,0
743,6
744,0
745,5
746,0
747,4
748,0
749,3
750,0
751,2
752,0
753,1
754,11
755,0
756,10
757,0
758,9
759,0
760,8
761,0
762,7
763,0
764,6
765,0
766,5
767,0
768,4
769,0
770,3
771,0
772,2
773,0
774,1
775,8
776,0
777,7
778,0
779,6
780,0
781,5
782,0
783,4
784,0
785,3
786,0
787,2
788,0
789,1
790,46
791,31
792,17
793,10
794,0
795,9
796,6
797,0
798,5
799,0
800,4
801,0
802,3
803,0
804,2
805,0
806,1
807,2
808,0
809,1
810,6
811,0
812,5
813,0
814,4
815,0
816,3
817,0
818,2
819,0
820,1
821,13
822,7
823,0
824,6
825,0
826,5
827,0
828,4
829,0
830,3
831,0
832,2
833,0
834,1
835,5
836,0
837,4
838,0
839,3
840,0
841,2
842,0
843,1
844,14
845,6
846,0
847,5
848,0
849,4
850,0
851,3
852,0
853,2
854,0
855,1
856,7
857,0
858,6
859,0
860,5
861,0
862,4
863,0
864,3
865,0
866,2
867,0
868,1
869,67
870,36
871,6
872,0
873,5
874,0
875,4
876,0
877,3
878,0
879,2
880,0
881,1
882,29
883,6
884,5
885,0
886,4
887,0
888,3
889,0
890,2
891,0
892,1
893,0
894,22
895,0
896,21
897,6
898,0
899,5
900,0
901,4
902,0
903,3
904,0
905,2
906,0
907,1
908,14
909,0
910,13
911,9
912,0
913,8
914,5
915,0
916,4
917,0
918,3
919,0
920,2
921,0
922,1
923,2
924,0
925,1
926,3
927,0
928,2
929,0
930,1
931,30
932,10
933,0
934,9
935,0
936,8
937,0
938,7
939,0
940,6
941,0
942,5
943,0
944,4
945,0
946,3
947,0
948,2
949,0
950,1
951,19
952,14
953,8
954,4
955,0
956,3
957,0
958,2
959,0
960,1
961,3
962,0
963,2
964,0
965,1
966,5
967,0
968,4
969,0
970,3
971,0
972,2
973,0
974,1
975,4
976,0
977,3
978,0
979,2
980,0
981,1
982,502
983,249
984,134
985,34
986,17
987,7
988,0
989,6
990,0
991,5
992,0
993,4
994,0
995,3
996,0
997,2
998,0
999,1
1000,9
1001,2
1002,0
1003,1
1004,6
1005,2
1006,0
1007,1
1008,3
1009,0
1010,2
1011,0
1012,1
1013,16
1014,6
1015,0
1016,5
1017,0
1018,4
1019,0
1020,3
1021,0
1022,2
1023,0
1024,1
1025,9
1026,0
1027,8
1028,0
1029,7
1030,0
1031,6
1032,0
1033,5
1034,0
1035,4
1036,0
1037,3
1038,0
1039,2
1040,0
1041,1
1042,99
1043,68
1044,14
1045,10
1046,0
1047,9
1048,0
1049,8
1050,0
1051,7
1052,0
1053,6
1054,0
1055,5
1056,0
1057,4
1058,0
1059,3
1060,0
1061,2
1062,0
1063,1
1064,3
1065,0
1066,2
1067,0
1068,1
1069,53
1070,26
1071,0
1072,25
1073,4
1074,1
1075,2
1076,0
1077,1
1078,20
1079,0
1080,19
1081,6
1082,0
1083,5
1084,0
1085,4
1086,0
1087,3
1088,0
1089,2
1090,0
1091,1
1092,12
1093,6
1094,0
1095,5
1096,0
1097,4
1098,0
1099,3
1100,0
1101,2
1102,0
1103,1
1104,5
1105,0
1106,4
1107,0
1108,3
1109,0
1110,2
1111,0
1112,1
1113,26
1114,16
1115,0
1116,15
1117,9
1118,6
1119,0
1120,5
1121,0
1122,4
1123,0
1124,3
1125,0
1126,2
1127,0
1128,1
1129,2
1130,0
1131,1
1132,5
1133,0
1134,4
1135,0
1136,3
1137,0
1138,2
1139,0
1140,1
1141,9
1142,0
1143,8
1144,0
1145,7
1146,0
1147,6
1148,0
1149,5
1150,0
1151,4
1152,0
1153,3
1154,0
1155,2
1156,0
1157,1
1158,30
1159,22
1160,0
1161,21
1162,7
1163,0
1164,6
1165,0
1166,5
1167,0
1168,4
1169,0
1170,3
1171,0
1172,2
1173,0
1174,1
1175,13
1176,6
1177,0
1178,5
1179,0
1180,4
1181,0
1182,3
1183,0
1184,2
1185,0
1186,1
1187,6
1188,0
1189,5
1190,0
1191,4
1192,0
1193,3
1194,0
1195,2
1196,0
1197,1
1198,7
1199,0
1200,6
1201,0
1202,5
1203,0
1204,4
1205,0
1206,3
1207,0
1208,2
1209,0
1210,1
1211,114
1212,58
1213,20
1214,11
1215,0
1216,10
1217,5
1218,0
1219,4
1220,0
1221,3
1222,0
1223,2
1224,0
1225,1
1226,4
1227,0
1228,3
1229,0
1230,2
1231,0
1232,1
1233,8
1234,0
1235,7
1236,0
1237,6
1238,0
1239,5
1240,0
1241,4
1242,0
1243,3
1244,0
1245,2
1246,0
1247,1
1248,37
1249,6
1250,0
1251,5
1252,0
1253,4
1254,0
1255,3
1256,0
1257,2
1258,0
1259,1
1260,30
1261,20
1262,11
1263,3
1264,0
1265,2
1266,0
1267,1
1268,7
1269,0
1270,6
1271,0
1272,5
1273,0
1274,4
1275,0
1276,3
1277,0
1278,2
1279,0
1280,1
1281,8
1282,0
1283,7
1284,2
1285,0
1286,1
1287,4
1288,0
1289,3
1290,0
1291,2
1292,0
1293,1
1294,9
1295,4
1296,0
1297,3
1298,0
1299,2
1300,0
1301,1
1302,4
1303,0
1304,3
1305,0
1306,2
1307,0
1308,1
1309,55
1310,38
1311,0
1312,37
1313,32
1314,12
1315,6
1316,0
1317,5
1318,0
1319,4
1320,0
1321,3
1322,0
1323,2
1324,0
1325,1
1326,5
1327,0
1328,4
1329,0
1330,3
1331,0
1332,2
1333,0
1334,1
1335,19
1336,0
1337,18
1338,3
1339,0
1340,2
1341,0
1342,1
1343,14
1344,0
1345,13
1346,0
1347,12
1348,0
1349,11
1350,7
1351,0
1352,6
1353,0
1354,5
1355,0
1356,4
1357,2
1358,0
1359,1
1360,1
1361,3
1362,0
1363,2
1364,0
1365,1
1366,4
1367,0
1368,3
1369,0
1370,2
1371,0
1372,1
1373,16
1374,0
1375,15
1376,2
1377,0
1378,1
1379,12
1380,6
1381,0
1382,5
1383,0
1384,4
1385,0
1386,3
1387,0
1388,2
1389,0
1390,1
1391,5
1392,0
1393,4
1394,0
1395,3
1396,0
1397,2
1398,0
1399,1
1400,252
1401,63
1402,59
1403,4
1404,0
1405,3
1406,0
1407,2
1408,0
1409,1
1410,54
1411,30
1412,0
1413,29
1414,22
1415,13
1416,6
1417,0
1418,5
1419,0
1420,4
1421,0
1422,3
1423,0
1424,2
1425,0
1426,1
1427,6
1428,0
1429,5
1430,0
1431,4
1432,0
1433,3
1434,0
1435,2
1436,0
1437,1
1438,8
1439,0
1440,7
1441,0
1442,6
1443,0
1444,5
1445,0
1446,4
1447,0
1448,3
1449,0
1450,2
1451,0
1452,1
1453,6
1454,0
1455,5
1456,0
1457,4
1458,0
1459,3
1460,0
1461,2
1462,0
1463,1
1464,23
1465,17
1466,10
1467,4
1468,0
1469,3
1470,0
1471,2
1472,0
1473,1
1474,5
1475,0
1476,4
1477,0
1478,3
1479,0
1480,2
1481,0
1482,1
1483,6
1484,0
1485,5
1486,0
1487,4
1488,0
1489,3
1490,0
1491,2
1492,0
1493,1
1494,5
1495,0
1496,4
1497,1
1498,2
1499,0
1500,1
1501,3
1502,0
1503,2
1504,0
1505,1
1506,188
1507,164
1508,16
1509,8
1510,0
1511,7
1512,5
1513,0
1514,4
1515,0
1516,3
1517,0
1518,2
1519,0
1520,1
1521,1
1522,7
1523,0
1524,6
1525,0
1526,5
1527,0
1528,4
1529,0
1530,3
1531,0
1532,2
1533,0
1534,1
1535,147
1536,0
1537,146
1538,87
1539,80
1540,66
1541,59
1542,0
1543,58
1544,39
1545,34
1546,6
1547,0
1548,5
1549,0
1550,4
1551,0
1552,3
1553,0
1554,2
1555,0
1556,1
1557,27
1558,5
1559,0
1560,4
1561,0
1562,3
1563,0
1564,2
1565,0
1566,1
1567,21
1568,10
1569,0
1570,9
1571,0
1572,8
1573,6
1574,0
1575,5
1576,0
1577,4
1578,0
1579,3
1580,0
1581,2
1582,0
1583,1
1584,1
1585,10
1586,0
1587,9
1588,0
1589,8
1590,0
1591,7
1592,0
1593,6
1594,0
1595,5
1596,0
1597,4
1598,0
1599,3
1600,0
1601,2
1602,0
1603,1
1604,4
1605,0
1606,3
1607,0
1608,2
1609,0
1610,1
1611,18
1612,0
1613,17
1614,0
1615,16
1616,8
1617,0
1618,7
1619,0
1620,6
1621,0
1622,5
1623,0
1624,4
1625,0
1626,3
1627,0
1628,2
1629,0
1630,1
1631,7
1632,0
1633,6
1634,0
1635,5
1636,0
1637,4
1638,0
1639,3
1640,0
1641,2
1642,0
1643,1
1644,6
1645,0
1646,5
1647,0
1648,4
1649,0
1650,3
1651,0
1652,2
1653,0
1654,1
1655,13
1656,0
1657,12
1658,5
1659,0
1660,4
1661,0
1662,3
1663,0
1664,2
1665,0
1666,1
1667,6
1668,0
1669,5
1670,0
1671,4
1672,0
1673,3
1674,0
1675,2
1676,0
1677,1
1678,6
1679,0
1680,5
1681,0
1682,4
1683,0
1684,3
1685,0
1686,2
1687,0
1688,1
1689,58
1690,51
1691,25
1692,3
1693,0
1694,2
1695,0
1696,1
1697,21
1698,0
1699,20
1700,14
1701,4
1702,0
1703,3
1704,0
1705,2
1706,0
1707,1
1708,9
1709,0
1710,8
1711,0
1712,7
1713,0
1714,6
1715,0
1716,5
1717,0
1718,4
1719,0
1720,3
1721,0
1722,2
1723,0
1724,1
1725,5
1726,0
1727,4
1728,0
1729,3
1730,0
1731,2
1732,0
1733,1
1734,25
1735,12
1736,6
1737,0
1738,5
1739,0
1740,4
1741,0
1742,3
1743,0
1744,2
1745,0
1746,1
1747,5
1748,3
1749,1
1750,1
1751,1
1752,12
1753,0
1754,11
1755,5
1756,0
1757,4
1758,0
1759,3
1760,0
1761,2
1762,0
1763,1
1764,5
1765,0
1766,4
1767,0
1768,3
1769,0
1770,2
1771,0
1772,1
1773,6
1774,0
1775,5
1776,0
1777,4
1778,0
1779,3
1780,0
1781,2
1782,0
1783,1
1784,23
1785,17
1786,0
1787,16
1788,3
1789,0
1790,2
1791,0
1792,1
1793,12
1794,6
1795,0
1796,5
1797,0
1798,4
1799,0
1800,3
1801,0
1802,2
1803,0
1804,1
1805,5
1806,0
1807,4
1808,0
1809,3
1810,0
1811,2
1812,0
1813,1
1814,5
1815,0
1816,4
1817,0
1818,3
1819,0
1820,2
1821,0
1822,1
1823,48916
1824,11292
1825,1803
1826,1700
1827,1058
1828,448
1829,218
1830,28
1831,22
1832,14
1833,8
1834,0
1835,7
1836,0
1837,6
1838,0
1839,5
1840,0
1841,4
1842,0
1843,3
1844,0
1845,2
1846,0
1847,1
1848,5
1849,0
1850,4
1851,0
1852,3
1853,0
1854,2
1855,0
1856,1
1857,7
1858,0
1859,6
1860,0
1861,5
1862,0
1863,4
1864,0
1865,3
1866,0
1867,2
1868,0
1869,1
1870,5
1871,0
1872,4
1873,0
1874,3
1875,0
1876,2
1877,0
1878,1
1879,189
1880,92
1881,87
1882,83
1883,11
1884,0
1885,10
1886,5
1887,0
1888,4
1889,0
1890,3
1891,0
1892,2
1893,0
1894,1
1895,4
1896,0
1897,3
1898,0
1899,2
1900,0
1901,1
1902,71
1903,49
1904,46
1905,7
1906,2
1907,0
1908,1
1909,4
1910,0
1911,3
1912,0
1913,2
1914,0
1915,1
1916,38
1917,23
1918,0
1919,22
1920,17
1921,11
1922,0
1923,10
1924,3
1925,0
1926,2
1927,0
1928,1
1929,6
1930,0
1931,5
1932,0
1933,4
1934,0
1935,3
1936,0
1937,2
1938,0
1939,1
1940,5
1941,0
1942,4
1943,0
1944,3
1945,0
1946,2
1947,0
1948,1
1949,4
1950,0
1951,3
1952,0
1953,2
1954,0
1955,1
1956,14
1957,0
1958,13
1959,9
1960,3
1961,0
1962,2
1963,0
1964,1
1965,5
1966,0
1967,4
1968,0
1969,3
1970,0
1971,2
1972,0
1973,1
1974,3
1975,0
1976,2
1977,0
1978,1
1979,2
1980,0
1981,1
1982,21
1983,0
1984,20
1985,7
1986,0
1987,6
1988,0
1989,5
1990,0
1991,4
1992,0
1993,3
1994,0
1995,2
1996,0
1997,1
1998,12
1999,4
2000,0
2001,3
2002,0
2003,2
2004,0
2005,1
2006,7
2007,0
2008,6
2009,0
2010,5
2011,0
2012,4
2013,0
2014,3
2015,0
2016,2
2017,0
2018,1
2019,3
2020,0
2021,2
2022,0
2023,1
2024,4
2025,0
2026,3
2027,0
2028,2
2029,0
2030,1
2031,96
2032,21
2033,5
2034,0
2035,4
2036,0
2037,3
2038,0
2039,2
2040,0
2041,1
2042,15
2043,0
2044,14
2045,0
2046,13
2047,0
2048,12
2049,5
2050,0
2051,4
2052,0
2053,3
2054,0
2055,2
2056,0
2057,1
2058,6
2059,0
2060,5
2061,0
2062,4
2063,0
2064,3
2065,0
2066,2
2067,0
2068,1
2069,74
2070,52
2071,0
2072,51
2073,38
2074,26
2075,6
2076,0
2077,5
2078,0
2079,4
2080,0
2081,3
2082,0
2083,2
2084,0
2085,1
2086,19
2087,11
2088,5
2089,0
2090,4
2091,0
2092,3
2093,0
2094,2
2095,0
2096,1
2097,5
2098,0
2099,4
2100,0
2101,3
2102,0
2103,2
2104,0
2105,1
2106,7
2107,0
2108,6
2109,0
2110,5
2111,0
2112,4
2113,0
2114,3
2115,0
2116,2
2117,0
2118,1
2119,11
2120,0
2121,10
2122,4
2123,0
2124,3
2125,0
2126,2
2127,0
2128,1
2129,5
2130,0
2131,4
2132,0
2133,3
2134,0
2135,2
2136,0
2137,1
2138,12
2139,0
2140,11
2141,2
2142,0
2143,1
2144,8
2145,0
2146,7
2147,0
2148,6
2149,0
2150,5
2151,0
2152,4
2153,0
2154,3
2155,0
2156,2
2157,0
2158,1
2159,21
2160,5
2161,4
2162,0
2163,3
2164,0
2165,2
2166,0
2167,1
2168,0
2169,15
2170,10
2171,3
2172,0
2173,2
2174,0
2175,1
2176,6
2177,0
2178,5
2179,0
2180,4
2181,0
2182,3
2183,0
2184,2
2185,0
2186,1
2187,4
2188,0
2189,3
2190,0
2191,2
2192,0
2193,1
2194,229
2195,116
2196,73
2197,48
2198,37
2199,32
2200,0
2201,31
2202,6
2203,0
2204,5
2205,0
2206,4
2207,0
2208,3
2209,0
2210,2
2211,0
2212,1
2213,24
2214,15
2215,8
2216,0
2217,7
2218,5
2219,0
2220,4
2221,0
2222,3
2223,0
2224,2
2225,0
2226,1
2227,1
2228,6
2229,0
2230,5
2231,0
2232,4
2233,0
2234,3
2235,0
2236,2
2237,0
2238,1
2239,8
2240,0
2241,7
2242,0
2243,6
2244,0
2245,5
2246,0
2247,4
2248,0
2249,3
2250,0
2251,2
2252,0
2253,1
2254,4
2255,0
2256,3
2257,0
2258,2
2259,0
2260,1
2261,10
2262,0
2263,9
2264,2
2265,0
2266,1
2267,6
2268,0
2269,5
2270,0
2271,4
2272,0
2273,3
2274,0
2275,2
2276,0
2277,1
2278,24
2279,14
2280,0
2281,13
2282,0
2283,12
2284,0
2285,11
2286,0
2287,10
2288,4
2289,0
2290,3
2291,0
2292,2
2293,0
2294,1
2295,5
2296,0
2297,4
2298,0
2299,3
2300,0
2301,2
2302,0
2303,1
2304,9
2305,0
2306,8
2307,0
2308,7
2309,0
2310,6
2311,0
2312,5
2313,0
2314,4
2315,0
2316,3
2317,0
2318,2
2319,0
2320,1
2321,42
2322,0
2323,41
2324,9
2325,5
2326,0
2327,4
2328,0
2329,3
2330,0
2331,2
2332,0
2333,1
2334,3
2335,0
2336,2
2337,0
2338,1
2339,31
2340,17
2341,3
2342,0
2343,2
2344,0
2345,1
2346,13
2347,0
2348,12
2349,5
2350,0
2351,4
2352,0
2353,3
2354,0
2355,2
2356,0
2357,1
2358,6
2359,0
2360,5
2361,0
2362,4
2363,0
2364,3
2365,0
2366,2
2367,0
2368,1
2369,13
2370,3
2371,0
2372,2
2373,0
2374,1
2375,9
2376,3
2377,0
2378,2
2379,0
2380,1
2381,5
2382,0
2383,4
2384,0
2385,3
2386,0
2387,2
2388,0
2389,1
2390,112
2391,7
2392,4
2393,0
2394,3
2395,0
2396,2
2397,0
2398,1
2399,2
2400,0
2401,1
2402,104
2403,21
2404,4
2405,0
2406,3
2407,0
2408,2
2409,0
2410,1
2411,16
2412,6
2413,0
2414,5
2415,0
2416,4
2417,0
2418,3
2419,0
2420,2
2421,0
2422,1
2423,9
2424,0
2425,8
2426,3
2427,0
2428,2
2429,0
2430,1
2431,4
2432,0
2433,3
2434,0
2435,2
2436,0
2437,1
2438,82
2439,4
2440,0
2441,3
2442,0
2443,2
2444,0
2445,1
2446,77
2447,46
2448,29
2449,22
2450,13
2451,0
2452,12
2453,0
2454,11
2455,7
2456,0
2457,6
2458,0
2459,5
2460,0
2461,4
2462,0
2463,3
2464,0
2465,2
2466,0
2467,1
2468,3
2469,0
2470,2
2471,0
2472,1
2473,8
2474,0
2475,7
2476,3
2477,0
2478,2
2479,0
2480,1
2481,3
2482,0
2483,2
2484,0
2485,1
2486,6
2487,0
2488,5
2489,0
2490,4
2491,0
2492,3
2493,0
2494,2
2495,0
2496,1
2497,16
2498,4
2499,0
2500,3
2501,0
2502,2
2503,0
2504,1
2505,11
2506,2
2507,0
2508,1
2509,8
2510,0
2511,7
2512,0
2513,6
2514,0
2515,5
2516,0
2517,4
2518,0
2519,3
2520,2
2521,0
2522,1
2523,0
2524,30
2525,19
2526,0
2527,18
2528,7
2529,0
2530,6
2531,1
2532,4
2533,0
2534,3
2535,0
2536,2
2537,0
2538,1
2539,10
2540,0
2541,9
2542,3
2543,0
2544,2
2545,0
2546,1
2547,5
2548,0
2549,4
2550,0
2551,3
2552,0
2553,2
2554,0
2555,1
2556,10
2557,3
2558,0
2559,2
2560,0
2561,1
2562,6
2563,0
2564,5
2565,0
2566,4
2567,0
2568,3
2569,0
2570,2
2571,0
2572,1
2573,609
2574,570
2575,233
2576,229
2577,225
2578,55
2579,47
2580,0
2581,46
2582,37
2583,29
2584,3
2585,0
2586,2
2587,0
2588,1
2589,25
2590,0
2591,24
2592,6
2593,0
2594,5
2595,0
2596,4
2597,0
2598,3
2599,0
2600,2
2601,0
2602,1
2603,17
2604,0
2605,16
2606,0
2607,15
2608,0
2609,14
2610,0
2611,13
2612,6
2613,0
2614,5
2615,0
2616,4
2617,0
2618,3
2619,0
2620,2
2621,0
2622,1
2623,6
2624,0
2625,5
2626,0
2627,4
2628,0
2629,3
2630,0
2631,2
2632,0
2633,1
2634,7
2635,3
2636,0
2637,2
2638,0
2639,1
2640,3
2641,0
2642,2
2643,0
2644,1
2645,8
2646,0
2647,7
2648,0
2649,6
2650,0
2651,5
2652,0
2653,4
2654,0
2655,3
2656,0
2657,2
2658,0
2659,1
2660,7
2661,0
2662,6
2663,0
2664,5
2665,0
2666,4
2667,0
2668,3
2669,0
2670,2
2671,0
2672,1
2673,169
2674,19
2675,0
2676,18
2677,13
2678,3
2679,0
2680,2
2681,0
2682,1
2683,9
2684,0
2685,8
2686,0
2687,7
2688,0
2689,6
2690,0
2691,5
2692,0
2693,4
2694,0
2695,3
2696,0
2697,2
2698,0
2699,1
2700,4
2701,0
2702,3
2703,0
2704,2
2705,0
2706,1
2707,149
2708,43
2709,9
2710,2
2711,0
2712,1
2713,6
2714,0
2715,5
2716,0
2717,4
2718,0
2719,3
2720,0
2721,2
2722,0
2723,1
2724,33
2725,17
2726,9
2727,5
2728,0
2729,4
2730,0
2731,3
2732,0
2733,2
2734,0
2735,1
2736,3
2737,0
2738,2
2739,0
2740,1
2741,7
2742,0
2743,6
2744,0
2745,5
2746,0
2747,4
2748,0
2749,3
2750,0
2751,2
2752,0
2753,1
2754,15
2755,1
2756,13
2757,5
2758,0
2759,4
2760,0
2761,3
2762,0
2763,2
2764,0
2765,1
2766,7
2767,0
2768,6
2769,0
2770,5
2771,0
2772,4
2773,0
2774,3
2775,0
2776,2
2777,0
2778,1
2779,105
2780,59
2781,18
2782,11
2783,5
2784,0
2785,4
2786,0
2787,3
2788,0
2789,2
2790,0
2791,1
2792,5
2793,0
2794,4
2795,0
2796,3
2797,0
2798,2
2799,0
2800,1
2801,6
2802,0
2803,5
2804,0
2805,4
2806,0
2807,3
2808,0
2809,2
2810,0
2811,1
2812,40
2813,0
2814,39
2815,9
2816,0
2817,8
2818,0
2819,7
2820,0
2821,6
2822,4
2823,0
2824,3
2825,0
2826,2
2827,0
2828,1
2829,1
2830,29
2831,0
2832,28
2833,23
2834,0
2835,22
2836,0
2837,21
2838,0
2839,20
2840,5
2841,0
2842,4
2843,0
2844,3
2845,0
2846,2
2847,0
2848,1
2849,14
2850,0
2851,13
2852,8
2853,3
2854,0
2855,2
2856,0
2857,1
2858,4
2859,0
2860,3
2861,0
2862,2
2863,0
2864,1
2865,4
2866,0
2867,3
2868,0
2869,2
2870,0
2871,1
2872,4
2873,0
2874,3
2875,0
2876,2
2877,0
2878,1
2879,45
2880,19
2881,8
2882,0
2883,7
2884,3
2885,0
2886,2
2887,0
2888,1
2889,3
2890,0
2891,2
2892,0
2893,1
2894,10
2895,0
2896,9
2897,0
2898,8
2899,0
2900,7
2901,0
2902,6
2903,0
2904,5
2905,0
2906,4
2907,0
2908,3
2909,0
2910,2
2911,0
2912,1
2913,25
2914,0
2915,24
2916,10
2917,0
2918,9
2919,0
2920,8
2921,0
2922,7
2923,0
2924,6
2925,0
2926,5
2927,0
2928,4
2929,0
2930,3
2931,0
2932,2
2933,0
2934,1
2935,13
2936,7
2937,0
2938,6
2939,0
2940,5
2941,0
2942,4
2943,0
2944,3
2945,0
2946,2
2947,0
2948,1
2949,5
2950,0
2951,4
2952,0
2953,3
2954,0
2955,2
2956,0
2957,1
2958,3
2959,0
2960,2
2961,0
2962,1
2963,3
2964,0
2965,2
2966,0
2967,1
2968,336
2969,236
2970,34
2971,29
2972,17
2973,9
2974,0
2975,8
2976,0
2977,7
2978,0
2979,6
2980,0
2981,5
2982,0
2983,4
2984,0
2985,3
2986,0
2987,2
2988,0
2989,1
2990,7
2991,0
2992,6
