CallIndex,SubproblemSize
1392,2
1393,1
1394,0
1395,0
1396,3
1397,0
1398,2
1399,0
1400,1
1401,271
1402,99
1403,97
1404,15
1405,3
1406,1
1407,1
1408,11
1409,7
1410,5
1411,0
1412,4
1413,1
1414,2
1415,1
1416,0
1417,1
1418,3
1419,2
1420,0
1421,1
1422,0
1423,81
1424,44
1425,20
1426,11
1427,3
1428,1
1429,1
1430,7
1431,0
1432,6
1433,3
1434,0
1435,2
1436,1
1437,0
1438,2
1439,1
1440,0
1441,8
1442,4
1443,3
1444,1
1445,1
1446,0
1447,3
1448,2
1449,1
1450,0
1451,0
1452,23
1453,2
1454,0
1455,1
1456,20
1457,10
1458,3
1459,0
1460,2
1461,0
1462,1
1463,6
1464,4
1465,0
1466,3
1467,1
1468,1
1469,1
1470,9
1471,7
1472,1
1473,5
1474,2
1475,0
1476,1
1477,2
1478,0
1479,1
1480,1
1481,36
1482,0
1483,35
1484,30
1485,26
1486,11
1487,6
1488,1
1489,4
1490,1
1491,2
1492,1
1493,0
1494,4
1495,1
1496,2
1497,0
1498,1
1499,14
1500,3
1501,0
1502,2
1503,1
1504,0
1505,10
1506,6
1507,2
1508,0
1509,1
1510,3
1511,2
1512,0
1513,1
1514,0
1515,3
1516,1
1517,1
1518,3
1519,0
1520,2
1521,1
1522,0
1523,4
1524,2
1525,1
1526,0
1527,1
1528,1
1529,171
1530,92
1531,7
1532,6
1533,4
1534,2
1535,0
1536,1
1537,1
1538,1
1539,0
1540,84
1541,36
1542,19
1543,2
1544,0
1545,1
1546,16
1547,12
1548,11
1549,9
1550,1
1551,7
1552,1
1553,5
1554,2
1555,1
1556,0
1557,2
1558,1
1559,0
1560,1
1561,0
1562,3
1563,0
1564,2
1565,1
1566,0
1567,16
1568,1
1569,14
1570,0
1571,13
1572,11
1573,6
1574,1
1575,4
1576,1
1577,2
1578,1
1579,0
1580,4
1581,0
1582,3
1583,2
1584,0
1585,1
1586,0
1587,1
1588,47
1589,13
1590,10
1591,0
1592,9
1593,2
1594,0
1595,1
1596,6
1597,0
1598,5
1599,0
1600,4
1601,2
1602,0
1603,1
1604,1
1605,2
1606,0
1607,1
1608,33
1609,11
1610,5
1611,3
1612,1
1613,1
1614,1
1615,5
1616,4
1617,1
1618,2
1619,1
1620,0
1621,0
1622,21
1623,10
1624,2
1625,0
1626,1
1627,7
1628,6
1629,4
1630,2
1631,1
1632,0
1633,1
1634,1
1635,0
1636,10
1637,0
1638,9
1639,6
1640,1
1641,4
1642,2
1643,1
1644,0
1645,1
1646,2
1647,0
1648,1
1649,78
1650,42
1651,18
1652,7
1653,1
1654,5
1655,1
1656,3
1657,0
1658,2
1659,1
1660,0
1661,10
1662,8
1663,7
1664,2
1665,0
1666,1
1667,4
1668,3
1669,2
1670,0
1671,1
1672,0
1673,0
1674,0
1675,1
1676,23
1677,4
1678,0
1679,3
1680,2
1681,1
1682,0
1683,0
1684,18
1685,1
1686,16
1687,2
1688,0
1689,1
1690,13
1691,0
1692,12
1693,9
1694,7
1695,5
1696,0
1697,4
1698,3
1699,1
1700,1
1701,0
1702,1
1703,1
1704,2
1705,0
1706,1
1707,35
1708,2
1709,0
1710,1
1711,32
1712,22
1713,1
1714,20
1715,5
1716,0
1717,4
1718,1
1719,2
1720,0
1721,1
1722,14
1723,13
1724,11
1725,9
1726,6
1727,1
1728,4
1729,3
1730,0
1731,2
1732,1
1733,0
1734,0
1735,2
1736,0
1737,1
1738,1
1739,1
1740,0
1741,9
1742,4
1743,2
1744,0
1745,1
1746,1
1747,4
1748,2
1749,1
1750,0
1751,1
1752,550
1753,370
1754,135
1755,130
1756,101
1757,81
1758,73
1759,51
1760,37
1761,17
1762,4
1763,3
1764,2
1765,0
1766,1
1767,0
1768,0
1769,12
1770,11
1771,5
1772,4
1773,2
1774,0
1775,1
1776,1
1777,0
1778,5
1779,4
1780,1
1781,2
1782,1
1783,0
1784,0
1785,0
1786,19
1787,5
1788,1
1789,3
1790,0
1791,2
1792,0
1793,1
1794,13
1795,1
1796,11
1797,6
1798,2
1799,0
1800,1
1801,3
1802,0
1803,2
1804,1
1805,0
1806,4
1807,2
1808,1
1809,0
1810,1
1811,13
1812,12
1813,1
1814,10
1815,4
1816,1
1817,2
1818,1
1819,0
1820,5
1821,3
1822,2
1823,0
1824,1
1825,0
1826,1
1827,0
1828,21
1829,12
1830,7
1831,5
1832,3
1833,2
1834,0
1835,1
1836,0
1837,1
1838,1
1839,4
1840,2
1841,1
1842,0
1843,1
1844,8
1845,5
1846,1
1847,3
1848,1
1849,1
1850,2
1851,1
1852,0
1853,7
1854,6
1855,4
1856,1
1857,2
1858,0
1859,1
1860,1
1861,0
1862,19
1863,17
1864,16
1865,1
1866,14
1867,10
1868,5
1869,2
1870,0
1871,1
1872,2
1873,0
1874,1
1875,4
1876,2
1877,1
1878,0
1879,1
1880,3
1881,1
1882,1
1883,0
1884,1
1885,28
1886,1
1887,26
1888,10
1889,9
1890,1
1891,7
1892,4
1893,0
1894,3
1895,2
1896,0
1897,1
1898,0
1899,2
1900,0
1901,1
1902,0
1903,15
1904,6
1905,3
1906,2
1907,1
1908,0
1909,0
1910,2
1911,0
1912,1
1913,8
1914,2
1915,0
1916,1
1917,5
1918,1
1919,3
1920,1
1921,1
1922,4
1923,0
1924,3
1925,0
1926,2
1927,1
1928,0
1929,234
1930,176
1931,173
1932,109
1933,38
1934,14
1935,6
1936,4
1937,1
1938,2
1939,1
1940,0
1941,1
1942,7
1943,6
1944,1
1945,4
1946,2
1947,1
1948,0
1949,1
1950,0
1951,23
1952,22
1953,4
1954,0
1955,3
1956,0
1957,2
1958,1
1959,0
1960,17
1961,6
1962,1
1963,4
1964,1
1965,2
1966,1
1967,0
1968,10
1969,1
1970,8
1971,4
1972,3
1973,2
1974,0
1975,1
1976,0
1977,0
1978,3
1979,0
1980,2
1981,0
1982,1
1983,0
1984,70
1985,9
1986,1
1987,7
1988,3
1989,2
1990,0
1991,1
1992,0
1993,3
1994,2
1995,1
1996,0
1997,0
1998,60
1999,44
2000,20
2001,19
2002,6
2003,2
2004,0
2005,1
2006,3
2007,2
2008,0
2009,1
2010,0
2011,12
2012,10
2013,4
2014,3
2015,1
2016,1
2017,0
2018,5
2019,3
2020,0
2021,2
2022,0
2023,1
2024,1
2025,1
2026,0
2027,23
2028,12
2029,11
2030,0
2031,10
2032,0
2033,9
2034,2
2035,0
2036,1
2037,6
2038,0
2039,5
2040,2
2041,1
2042,0
2043,2
2044,1
2045,0
2046,0
2047,10
2048,2
2049,0
2050,1
2051,7
2052,1
2053,5
2054,1
2055,3
2056,1
2057,1
2058,15
2059,5
2060,0
2061,4
2062,3
2063,0
2064,2
2065,1
2066,0
2067,0
2068,9
2069,2
2070,0
2071,1
2072,6
2073,1
2074,4
2075,1
2076,2
2077,0
2078,1
2079,63
2080,10
2081,9
2082,6
2083,4
2084,2
2085,1
2086,0
2087,1
2088,1
2089,2
2090,0
2091,1
2092,0
2093,52
2094,2
2095,1
2096,0
2097,49
2098,9
2099,3
2100,2
2101,0
2102,1
2103,0
2104,5
2105,3
2106,0
2107,2
2108,1
2109,0
2110,1
2111,39
2112,24
2113,6
2114,2
2115,1
2116,0
2117,3
2118,2
2119,0
2120,1
2121,0
2122,17
2123,14
2124,6
2125,5
2126,2
2127,0
2128,1
2129,2
2130,0
2131,1
2132,0
2133,7
2134,0
2135,6
2136,2
2137,1
2138,0
2139,3
2140,2
2141,0
2142,1
2143,0
2144,2
2145,0
2146,1
2147,14
2148,8
2149,2
2150,0
2151,1
2152,5
2153,1
2154,3
2155,0
2156,2
2157,1
2158,0
2159,5
2160,4
2161,2
2162,1
2163,0
2164,1
2165,0
2166,2
2167,1
2168,0
2169,57
2170,45
2171,4
2172,2
2173,0
2174,1
2175,1
2176,40
2177,29
2178,11
2179,8
2180,1
2181,6
2182,0
2183,5
2184,2
2185,1
2186,0
2187,2
2188,1
2189,0
2190,2
2191,0
2192,1
2193,17
2194,1
2195,15
2196,10
2197,7
2198,2
2199,1
2200,0
2201,4
2202,2
2203,0
2204,1
2205,1
2206,2
2207,1
2208,0
2209,4
2210,0
2211,3
2212,0
2213,2
2214,0
2215,1
2216,10
2217,2
2218,0
2219,1
2220,7
2221,4
2222,1
2223,2
2224,0
2225,1
2226,2
2227,1
2228,0
2229,11
2230,3
2231,0
2232,2
2233,1
2234,0
2235,7
2236,4
2237,3
2238,0
2239,2
2240,1
2241,0
2242,0
2243,2
2244,1
2245,0
2246,179
2247,24
2248,13
2249,1
2250,11
2251,10
2252,7
2253,4
2254,3
2255,2
2256,0
2257,1
2258,0
2259,0
2260,2
2261,0
2262,1
2263,2
2264,1
2265,0
2266,0
2267,10
2268,5
2269,3
2270,1
2271,1
2272,1
2273,4
2274,3
2275,1
2276,1
2277,0
2278,154
2279,29
2280,16
2281,4
2282,0
2283,3
2284,0
2285,2
2286,1
2287,0
2288,11
2289,2
2290,0
2291,1
2292,8
2293,7
2294,5
2295,1
2296,3
2297,0
2298,2
2299,1
2300,0
2301,1
2302,0
2303,12
2304,4
2305,0
2306,3
2307,2
2308,0
2309,1
2310,0
2311,7
2312,3
2313,2
2314,1
2315,0
2316,0
2317,3
2318,1
2319,1
2320,124
2321,11
2322,2
2323,0
2324,1
2325,8
2326,6
2327,4
2328,1
2329,2
2330,0
2331,1
2332,1
2333,1
2334,112
2335,8
2336,6
2337,2
2338,0
2339,1
2340,3
2341,0
2342,2
2343,1
2344,0
2345,1
2346,103
2347,56
2348,43
2349,9
2350,5
2351,3
2352,1
2353,1
2354,1
2355,3
2356,2
2357,0
2358,1
2359,0
2360,33
2361,22
2362,1
2363,20
2364,19
2365,11
2366,9
2367,8
2368,6
2369,0
2370,5
2371,3
2372,2
2373,0
2374,1
2375,0
2376,1
2377,1
2378,0
2379,1
2380,7
2381,5
2382,3
2383,0
2384,2
2385,0
2386,1
2387,1
2388,1
2389,0
2390,10
2391,8
2392,4
2393,3
2394,0
2395,2
2396,0
2397,1
2398,0
2399,3
2400,1
2401,1
2402,1
2403,12
2404,10
2405,4
2406,1
2407,2
2408,1
2409,0
2410,5
2411,3
2412,0
2413,2
2414,0
2415,1
2416,1
2417,1
2418,46
2419,21
2420,13
2421,0
2422,12
2423,2
2424,1
2425,0
2426,9
2427,6
2428,0
2429,5
2430,0
2431,4
2432,3
2433,1
2434,1
2435,0
2436,2
2437,1
2438,0
2439,7
2440,1
2441,5
2442,3
2443,0
2444,2
2445,0
2446,1
2447,1
2448,24
2449,16
2450,11
2451,9
2452,2
2453,1
2454,0
2455,6
2456,0
2457,5
2458,0
2459,4
2460,2
2461,0
2462,1
2463,1
2464,1
2465,4
2466,1
2467,2
2468,0
2469,1
2470,7
2471,2
2472,1
2473,0
2474,4
2475,1
2476,2
2477,0
2478,1
2479,123
2480,43
2481,27
2482,15
2483,6
2484,1
2485,4
2486,0
2487,3
2488,1
2489,1
2490,8
2491,0
2492,7
2493,5
2494,4
2495,0
2496,3
2497,0
2498,2
2499,0
2500,1
2501,0
2502,1
2503,11
2504,9
2505,2
2506,0
2507,1
2508,6
2509,0
2510,5
2511,2
2512,1
2513,0
2514,2
2515,0
2516,1
2517,1
2518,15
2519,13
2520,5
2521,3
2522,2
2523,1
2524,0
2525,0
2526,1
2527,7
2528,5
2529,4
2530,0
2531,3
2532,1
2533,1
2534,0
2535,1
2536,1
2537,79
2538,18
2539,10
2540,7
2541,3
2542,1
2543,1
2544,3
2545,1
2546,1
2547,2
2548,0
2549,1
2550,7
2551,2
2552,0
2553,1
2554,4
2555,2
2556,0
2557,1
2558,1
2559,60
2560,4
2561,1
2562,2
2563,0
2564,1
2565,55
2566,53
2567,37
2568,1
2569,35
2570,28
2571,11
2572,3
2573,0
2574,2
2575,0
2576,1
2577,7
2578,2
2579,1
2580,0
2581,4
2582,3
2583,2
2584,0
2585,1
2586,0
2587,0
2588,16
2589,0
2590,15
2591,2
2592,0
2593,1
2594,12
2595,11
2596,3
2597,2
2598,0
2599,1
2600,0
2601,7
2602,5
2603,4
2604,1
2605,2
2606,1
2607,0
2608,0
2609,1
2610,0
2611,6
2612,5
2613,1
2614,3
2615,0
2616,2
2617,0
2618,1
2619,0
2620,15
2621,10
2622,1
2623,8
2624,5
2625,4
2626,3
2627,1
2628,1
2629,0
2630,0
2631,2
2632,1
2633,0
2634,4
2635,0
2636,3
2637,2
2638,1
2639,0
2640,0
2641,1
