CallIndex,SubproblemSize
402,3
403,2
404,1
405,1
406,1
407,2
408,1
409,1
410,5
411,3
412,2
413,1
414,1
415,1
416,2
417,1
418,1
419,10
420,5
421,3
422,2
423,1
424,1
425,1
426,2
427,1
428,1
429,5
430,3
431,2
432,1
433,1
434,1
435,2
436,1
437,1
438,19
439,10
440,5
441,3
442,2
443,1
444,1
445,1
446,2
447,1
448,1
449,5
450,3
451,2
452,1
453,1
454,1
455,2
456,1
457,1
458,9
459,5
460,3
461,2
462,1
463,1
464,1
465,2
466,1
467,1
468,4
469,2
470,1
471,1
472,2
473,1
474,1
475,78
476,39
477,20
478,10
479,5
480,3
481,2
482,1
483,1
484,1
485,2
486,1
487,1
488,5
489,3
490,2
491,1
492,1
493,1
494,2
495,1
496,1
497,10
498,5
499,3
500,2
501,1
502,1
503,1
504,2
505,1
506,1
507,5
508,3
509,2
510,1
511,1
512,1
513,2
514,1
515,1
516,19
517,10
518,5
519,3
520,2
521,1
522,1
523,1
524,2
525,1
526,1
527,5
528,3
529,2
530,1
531,1
532,1
533,2
534,1
535,1
536,9
537,5
538,3
539,2
540,1
541,1
542,1
543,2
544,1
545,1
546,4
547,2
548,1
549,1
550,2
551,1
552,1
553,39
554,20
555,10
556,5
557,3
558,2
559,1
560,1
561,1
562,2
563,1
564,1
565,5
566,3
567,2
568,1
569,1
570,1
571,2
572,1
573,1
574,10
575,5
576,3
577,2
578,1
579,1
580,1
581,2
582,1
583,1
584,5
585,3
586,2
587,1
588,1
589,1
590,2
591,1
592,1
593,19
594,10
595,5
596,3
597,2
598,1
599,1
600,1
601,2
602,1
603,1
604,5
605,3
606,2
607,1
608,1
609,1
610,2
611,1
612,1
613,9
614,5
615,3
616,2
617,1
618,1
619,1
620,2
621,1
622,1
623,4
624,2
625,1
626,1
627,2
628,1
629,1
630,312
631,156
632,78
633,39
634,20
635,10
636,5
637,3
638,2
639,1
640,1
641,1
642,2
643,1
644,1
645,5
646,3
647,2
648,1
649,1
650,1
651,2
652,1
653,1
654,10
655,5
656,3
657,2
658,1
659,1
660,1
661,2
662,1
663,1
664,5
665,3
666,2
667,1
668,1
669,1
670,2
671,1
672,1
673,19
674,10
675,5
676,3
677,2
678,1
679,1
680,1
681,2
682,1
683,1
684,5
685,3
686,2
687,1
688,1
689,1
690,2
691,1
692,1
693,9
694,5
695,3
696,2
697,1
698,1
699,1
700,2
701,1
702,1
703,4
704,2
705,1
706,1
707,2
708,1
709,1
710,39
711,20
712,10
713,5
714,3
715,2
716,1
717,1
718,1
719,2
720,1
721,1
722,5
723,3
724,2
725,1
726,1
727,1
728,2
729,1
730,1
731,10
732,5
733,3
734,2
735,1
736,1
737,1
738,2
739,1
740,1
741,5
742,3
743,2
744,1
745,1
746,1
747,2
748,1
749,1
750,19
751,10
752,5
753,3
754,2
755,1
756,1
757,1
758,2
759,1
760,1
761,5
762,3
763,2
764,1
765,1
766,1
767,2
768,1
769,1
770,9
771,5
772,3
773,2
774,1
775,1
776,1
777,2
778,1
779,1
780,4
781,2
782,1
783,1
784,2
785,1
786,1
787,78
788,39
789,20
790,10
791,5
792,3
793,2
794,1
795,1
796,1
797,2
798,1
799,1
800,5
801,3
802,2
803,1
804,1
805,1
806,2
807,1
808,1
809,10
810,5
811,3
812,2
813,1
814,1
815,1
816,2
817,1
818,1
819,5
820,3
821,2
822,1
823,1
824,1
825,2
826,1
827,1
828,19
829,10
830,5
831,3
832,2
833,1
834,1
835,1
836,2
837,1
838,1
839,5
840,3
841,2
842,1
843,1
844,1
845,2
846,1
847,1
848,9
849,5
850,3
851,2
852,1
853,1
854,1
855,2
856,1
857,1
858,4
859,2
860,1
861,1
862,2
863,1
864,1
865,39
866,20
867,10
868,5
869,3
870,2
871,1
872,1
873,1
874,2
875,1
876,1
877,5
878,3
879,2
880,1
881,1
882,1
883,2
884,1
885,1
886,10
887,5
888,3
889,2
890,1
891,1
892,1
893,2
894,1
895,1
896,5
897,3
898,2
899,1
900,1
901,1
902,2
903,1
904,1
905,19
906,10
907,5
908,3
909,2
910,1
911,1
912,1
913,2
914,1
915,1
916,5
917,3
918,2
919,1
920,1
921,1
922,2
923,1
924,1
925,9
926,5
927,3
928,2
929,1
930,1
931,1
932,2
933,1
934,1
935,4
936,2
937,1
938,1
939,2
940,1
941,1
942,156
943,78
944,39
945,20
946,10
947,5
948,3
949,2
950,1
951,1
952,1
953,2
954,1
955,1
956,5
957,3
958,2
959,1
960,1
961,1
962,2
963,1
964,1
965,10
966,5
967,3
968,2
969,1
970,1
971,1
972,2
973,1
974,1
975,5
976,3
977,2
978,1
979,1
980,1
981,2
982,1
983,1
984,19
985,10
986,5
987,3
988,2
989,1
990,1
991,1
992,2
993,1
994,1
995,5
996,3
997,2
998,1
999,1
1000,1
1001,2
1002,1
1003,1
1004,9
1005,5
1006,3
1007,2
1008,1
1009,1
1010,1
1011,2
1012,1
1013,1
1014,4
1015,2
1016,1
1017,1
1018,2
1019,1
1020,1
1021,39
1022,20
1023,10
1024,5
1025,3
1026,2
1027,1
1028,1
1029,1
1030,2
1031,1
1032,1
1033,5
1034,3
1035,2
1036,1
1037,1
1038,1
1039,2
1040,1
1041,1
1042,10
1043,5
1044,3
1045,2
1046,1
1047,1
1048,1
1049,2
1050,1
1051,1
1052,5
1053,3
1054,2
1055,1
1056,1
1057,1
1058,2
1059,1
1060,1
1061,19
1062,10
1063,5
1064,3
1065,2
1066,1
1067,1
1068,1
1069,2
1070,1
1071,1
1072,5
1073,3
1074,2
1075,1
1076,1
1077,1
1078,2
1079,1
1080,1
1081,9
1082,5
1083,3
1084,2
1085,1
1086,1
1087,1
1088,2
1089,1
1090,1
1091,4
1092,2
1093,1
1094,1
1095,2
1096,1
1097,1
1098,78
1099,39
1100,20
1101,10
1102,5
1103,3
1104,2
1105,1
1106,1
1107,1
1108,2
1109,1
1110,1
1111,5
1112,3
1113,2
1114,1
1115,1
1116,1
1117,2
1118,1
1119,1
1120,10
1121,5
1122,3
1123,2
1124,1
1125,1
1126,1
1127,2
1128,1
1129,1
1130,5
1131,3
1132,2
1133,1
1134,1
1135,1
1136,2
1137,1
1138,1
1139,19
1140,10
1141,5
1142,3
1143,2
1144,1
1145,1
1146,1
1147,2
1148,1
1149,1
1150,5
1151,3
1152,2
1153,1
1154,1
1155,1
1156,2
1157,1
1158,1
1159,9
1160,5
1161,3
1162,2
1163,1
1164,1
1165,1
1166,2
1167,1
1168,1
1169,4
1170,2
1171,1
1172,1
1173,2
1174,1
1175,1
1176,39
1177,20
1178,10
1179,5
1180,3
1181,2
1182,1
1183,1
1184,1
1185,2
1186,1
1187,1
1188,5
1189,3
1190,2
1191,1
1192,1
1193,1
1194,2
1195,1
1196,1
1197,10
1198,5
1199,3
1200,2
1201,1
1202,1
1203,1
1204,2
1205,1
1206,1
1207,5
1208,3
1209,2
1210,1
1211,1
1212,1
1213,2
1214,1
1215,1
1216,19
1217,10
1218,5
1219,3
1220,2
1221,1
1222,1
1223,1
1224,2
1225,1
1226,1
1227,5
1228,3
1229,2
1230,1
1231,1
1232,1
1233,2
1234,1
1235,1
1236,9
1237,5
1238,3
1239,2
1240,1
1241,1
1242,1
1243,2
1244,1
1245,1
1246,4
1247,2
1248,1
1249,1
1250,2
1251,1
1252,1
1253,625
1254,313
1255,157
1256,79
1257,40
1258,20
1259,10
1260,5
1261,3
1262,2
1263,1
1264,1
1265,1
1266,2
1267,1
1268,1
1269,5
1270,3
1271,2
1272,1
1273,1
1274,1
1275,2
1276,1
1277,1
1278,10
1279,5
1280,3
1281,2
1282,1
1283,1
1284,1
1285,2
1286,1
1287,1
1288,5
1289,3
1290,2
1291,1
1292,1
1293,1
1294,2
1295,1
1296,1
1297,20
1298,10
1299,5
1300,3
1301,2
1302,1
1303,1
1304,1
1305,2
1306,1
1307,1
1308,5
1309,3
1310,2
1311,1
1312,1
1313,1
1314,2
1315,1
1316,1
1317,10
1318,5
1319,3
1320,2
1321,1
1322,1
1323,1
1324,2
1325,1
1326,1
1327,5
1328,3
1329,2
1330,1
1331,1
1332,1
1333,2
1334,1
1335,1
1336,39
1337,20
1338,10
1339,5
1340,3
1341,2
1342,1
1343,1
1344,1
1345,2
1346,1
1347,1
1348,5
1349,3
1350,2
1351,1
1352,1
1353,1
1354,2
1355,1
1356,1
1357,10
1358,5
1359,3
1360,2
1361,1
1362,1
1363,1
1364,2
1365,1
1366,1
1367,5
1368,3
1369,2
1370,1
1371,1
1372,1
1373,2
1374,1
1375,1
1376,19
1377,10
1378,5
1379,3
1380,2
1381,1
1382,1
1383,1
1384,2
1385,1
1386,1
1387,5
1388,3
1389,2
1390,1
1391,1
1392,1
1393,2
1394,1
1395,1
1396,9
1397,5
1398,3
1399,2
1400,1
1401,1
1402,1
1403,2
1404,1
1405,1
1406,4
1407,2
1408,1
1409,1
1410,2
1411,1
1412,1
1413,78
1414,39
1415,20
1416,10
1417,5
1418,3
1419,2
1420,1
1421,1
1422,1
1423,2
1424,1
1425,1
1426,5
1427,3
1428,2
1429,1
1430,1
1431,1
1432,2
1433,1
1434,1
1435,10
1436,5
1437,3
1438,2
1439,1
1440,1
1441,1
1442,2
1443,1
1444,1
1445,5
1446,3
1447,2
1448,1
1449,1
1450,1
1451,2
1452,1
1453,1
1454,19
1455,10
1456,5
1457,3
1458,2
1459,1
1460,1
1461,1
1462,2
1463,1
1464,1
1465,5
1466,3
1467,2
1468,1
1469,1
1470,1
1471,2
1472,1
1473,1
1474,9
1475,5
1476,3
1477,2
1478,1
1479,1
1480,1
1481,2
1482,1
1483,1
1484,4
1485,2
1486,1
1487,1
1488,2
1489,1
1490,1
1491,39
1492,20
1493,10
1494,5
1495,3
1496,2
1497,1
1498,1
1499,1
1500,2
1501,1
1502,1
1503,5
1504,3
1505,2
1506,1
1507,1
1508,1
1509,2
1510,1
1511,1
1512,10
1513,5
1514,3
1515,2
1516,1
1517,1
1518,1
1519,2
1520,1
1521,1
1522,5
1523,3
1524,2
1525,1
1526,1
1527,1
1528,2
1529,1
1530,1
1531,19
1532,10
1533,5
1534,3
1535,2
1536,1
1537,1
1538,1
1539,2
1540,1
1541,1
1542,5
1543,3
1544,2
1545,1
1546,1
1547,1
1548,2
1549,1
1550,1
1551,9
1552,5
1553,3
1554,2
1555,1
1556,1
1557,1
1558,2
1559,1
1560,1
1561,4
1562,2
1563,1
1564,1
1565,2
1566,1
1567,1
1568,156
1569,78
1570,39
1571,20
1572,10
1573,5
1574,3
1575,2
1576,1
1577,1
1578,1
1579,2
1580,1
1581,1
1582,5
1583,3
1584,2
1585,1
1586,1
1587,1
1588,2
1589,1
1590,1
1591,10
1592,5
1593,3
1594,2
1595,1
1596,1
1597,1
1598,2
1599,1
1600,1
1601,5
1602,3
1603,2
1604,1
1605,1
1606,1
1607,2
1608,1
1609,1
1610,19
1611,10
1612,5
1613,3
1614,2
1615,1
1616,1
1617,1
1618,2
1619,1
1620,1
1621,5
1622,3
1623,2
1624,1
1625,1
1626,1
1627,2
1628,1
1629,1
1630,9
1631,5
1632,3
1633,2
1634,1
1635,1
1636,1
1637,2
1638,1
1639,1
1640,4
1641,2
1642,1
1643,1
1644,2
1645,1
1646,1
1647,39
1648,20
1649,10
1650,5
1651,3
1652,2
1653,1
1654,1
1655,1
1656,2
1657,1
1658,1
1659,5
1660,3
1661,2
1662,1
1663,1
1664,1
1665,2
1666,1
1667,1
1668,10
1669,5
1670,3
1671,2
1672,1
1673,1
1674,1
1675,2
1676,1
1677,1
1678,5
1679,3
1680,2
1681,1
1682,1
1683,1
1684,2
1685,1
1686,1
1687,19
1688,10
1689,5
1690,3
1691,2
1692,1
1693,1
1694,1
1695,2
1696,1
1697,1
1698,5
1699,3
1700,2
1701,1
1702,1
1703,1
1704,2
1705,1
1706,1
1707,9
1708,5
1709,3
1710,2
1711,1
1712,1
1713,1
1714,2
1715,1
1716,1
1717,4
1718,2
1719,1
1720,1
1721,2
1722,1
1723,1
1724,78
1725,39
1726,20
1727,10
1728,5
1729,3
1730,2
1731,1
1732,1
1733,1
1734,2
1735,1
1736,1
1737,5
1738,3
1739,2
1740,1
1741,1
1742,1
1743,2
1744,1
1745,1
1746,10
1747,5
1748,3
1749,2
1750,1
1751,1
1752,1
1753,2
1754,1
1755,1
1756,5
1757,3
1758,2
1759,1
1760,1
1761,1
1762,2
1763,1
1764,1
1765,19
1766,10
1767,5
1768,3
1769,2
1770,1
1771,1
1772,1
1773,2
1774,1
1775,1
1776,5
1777,3
1778,2
1779,1
1780,1
1781,1
1782,2
1783,1
1784,1
1785,9
1786,5
1787,3
1788,2
1789,1
1790,1
1791,1
1792,2
1793,1
1794,1
1795,4
1796,2
1797,1
1798,1
1799,2
1800,1
1801,1
1802,39
1803,20
1804,10
1805,5
1806,3
1807,2
1808,1
1809,1
1810,1
1811,2
1812,1
1813,1
1814,5
1815,3
1816,2
1817,1
1818,1
1819,1
1820,2
1821,1
1822,1
1823,10
1824,5
1825,3
1826,2
1827,1
1828,1
1829,1
1830,2
1831,1
1832,1
1833,5
1834,3
1835,2
1836,1
1837,1
1838,1
1839,2
1840,1
1841,1
1842,19
1843,10
1844,5
1845,3
1846,2
1847,1
1848,1
1849,1
1850,2
1851,1
1852,1
1853,5
1854,3
1855,2
1856,1
1857,1
1858,1
1859,2
1860,1
1861,1
1862,9
1863,5
1864,3
1865,2
1866,1
1867,1
1868,1
1869,2
1870,1
1871,1
1872,4
1873,2
1874,1
1875,1
1876,2
1877,1
1878,1
1879,312
1880,156
1881,78
1882,39
1883,20
1884,10
1885,5
1886,3
1887,2
1888,1
1889,1
1890,1
1891,2
1892,1
1893,1
1894,5
1895,3
1896,2
1897,1
1898,1
1899,1
1900,2
1901,1
1902,1
1903,10
1904,5
1905,3
1906,2
1907,1
1908,1
1909,1
1910,2
1911,1
1912,1
1913,5
1914,3
1915,2
1916,1
1917,1
1918,1
1919,2
1920,1
1921,1
1922,19
1923,10
1924,5
1925,3
1926,2
1927,1
1928,1
1929,1
1930,2
1931,1
1932,1
1933,5
1934,3
1935,2
1936,1
1937,1
1938,1
1939,2
1940,1
1941,1
1942,9
1943,5
1944,3
1945,2
1946,1
1947,1
1948,1
1949,2
1950,1
1951,1
1952,4
1953,2
1954,1
1955,1
1956,2
1957,1
1958,1
1959,39
1960,20
1961,10
1962,5
1963,3
1964,2
1965,1
1966,1
1967,1
1968,2
1969,1
1970,1
1971,5
1972,3
1973,2
1974,1
1975,1
1976,1
1977,2
1978,1
1979,1
1980,10
1981,5
1982,3
1983,2
1984,1
1985,1
1986,1
1987,2
1988,1
1989,1
1990,5
1991,3
1992,2
1993,1
1994,1
1995,1
1996,2
1997,1
1998,1
1999,19
2000,10
2001,5
2002,3
2003,2
2004,1
2005,1
2006,1
2007,2
2008,1
2009,1
2010,5
2011,3
2012,2
2013,1
2014,1
2015,1
2016,2
2017,1
2018,1
2019,9
2020,5
2021,3
2022,2
2023,1
2024,1
2025,1
2026,2
2027,1
2028,1
2029,4
2030,2
2031,1
2032,1
2033,2
2034,1
2035,1
2036,78
2037,39
2038,20
2039,10
2040,5
2041,3
2042,2
2043,1
2044,1
2045,1
2046,2
2047,1
2048,1
2049,5
2050,3
2051,2
2052,1
2053,1
2054,1
2055,2
2056,1
2057,1
2058,10
2059,5
2060,3
2061,2
2062,1
2063,1
2064,1
2065,2
2066,1
2067,1
2068,5
2069,3
2070,2
2071,1
2072,1
2073,1
2074,2
2075,1
2076,1
2077,19
2078,10
2079,5
2080,3
2081,2
2082,1
2083,1
2084,1
2085,2
2086,1
2087,1
2088,5
2089,3
2090,2
2091,1
2092,1
2093,1
2094,2
2095,1
2096,1
2097,9
2098,5
2099,3
2100,2
2101,1
2102,1
2103,1
2104,2
2105,1
2106,1
2107,4
2108,2
2109,1
2110,1
2111,2
2112,1
2113,1
2114,39
2115,20
2116,10
2117,5
2118,3
2119,2
2120,1
2121,1
2122,1
2123,2
2124,1
2125,1
2126,5
2127,3
2128,2
2129,1
2130,1
2131,1
2132,2
2133,1
2134,1
2135,10
2136,5
2137,3
2138,2
2139,1
2140,1
2141,1
2142,2
2143,1
2144,1
2145,5
2146,3
2147,2
2148,1
2149,1
2150,1
2151,2
2152,1
2153,1
2154,19
2155,10
2156,5
2157,3
2158,2
2159,1
2160,1
2161,1
2162,2
2163,1
2164,1
2165,5
2166,3
2167,2
2168,1
2169,1
2170,1
2171,2
2172,1
2173,1
2174,9
2175,5
2176,3
2177,2
2178,1
2179,1
2180,1
2181,2
2182,1
2183,1
2184,4
2185,2
2186,1
2187,1
2188,2
2189,1
2190,1
2191,156
2192,78
2193,39
2194,20
2195,10
2196,5
2197,3
2198,2
2199,1
2200,1
2201,1
2202,2
2203,1
2204,1
2205,5
2206,3
2207,2
2208,1
2209,1
2210,1
2211,2
2212,1
2213,1
2214,10
2215,5
2216,3
2217,2
2218,1
2219,1
2220,1
2221,2
2222,1
2223,1
2224,5
2225,3
2226,2
2227,1
2228,1
2229,1
2230,2
2231,1
2232,1
2233,19
2234,10
2235,5
2236,3
2237,2
2238,1
2239,1
2240,1
2241,2
2242,1
2243,1
2244,5
2245,3
2246,2
2247,1
2248,1
2249,1
2250,2
2251,1
2252,1
2253,9
2254,5
2255,3
2256,2
2257,1
2258,1
2259,1
2260,2
2261,1
2262,1
2263,4
2264,2
2265,1
2266,1
2267,2
2268,1
2269,1
2270,39
2271,20
2272,10
2273,5
2274,3
2275,2
2276,1
2277,1
2278,1
2279,2
2280,1
2281,1
2282,5
2283,3
2284,2
2285,1
2286,1
2287,1
2288,2
2289,1
2290,1
2291,10
2292,5
2293,3
2294,2
2295,1
2296,1
2297,1
2298,2
2299,1
2300,1
2301,5
2302,3
2303,2
2304,1
2305,1
2306,1
2307,2
2308,1
2309,1
2310,19
2311,10
2312,5
2313,3
2314,2
2315,1
2316,1
2317,1
2318,2
2319,1
2320,1
2321,5
2322,3
2323,2
2324,1
2325,1
2326,1
2327,2
2328,1
2329,1
2330,9
2331,5
2332,3
2333,2
2334,1
2335,1
2336,1
2337,2
2338,1
2339,1
2340,4
2341,2
2342,1
2343,1
2344,2
2345,1
2346,1
2347,78
2348,39
2349,20
2350,10
2351,5
2352,3
2353,2
2354,1
2355,1
2356,1
2357,2
2358,1
2359,1
2360,5
2361,3
2362,2
2363,1
2364,1
2365,1
2366,2
2367,1
2368,1
2369,10
2370,5
2371,3
2372,2
2373,1
2374,1
2375,1
2376,2
2377,1
2378,1
2379,5
2380,3
2381,2
2382,1
2383,1
2384,1
2385,2
2386,1
2387,1
2388,19
2389,10
2390,5
2391,3
2392,2
2393,1
2394,1
2395,1
2396,2
2397,1
2398,1
2399,5
2400,3
2401,2
2402,1
2403,1
2404,1
2405,2
2406,1
2407,1
2408,9
2409,5
2410,3
2411,2
2412,1
2413,1
2414,1
2415,2
2416,1
2417,1
2418,4
2419,2
2420,1
2421,1
2422,2
2423,1
2424,1
2425,39
2426,20
2427,10
2428,5
2429,3
2430,2
2431,1
2432,1
2433,1
2434,2
2435,1
2436,1
2437,5
2438,3
2439,2
2440,1
2441,1
2442,1
2443,2
2444,1
2445,1
2446,10
2447,5
2448,3
2449,2
2450,1
2451,1
2452,1
2453,2
2454,1
2455,1
2456,5
2457,3
2458,2
2459,1
2460,1
2461,1
2462,2
2463,1
2464,1
2465,19
2466,10
2467,5
2468,3
2469,2
2470,1
2471,1
2472,1
2473,2
2474,1
2475,1
2476,5
2477,3
2478,2
2479,1
2480,1
2481,1
2482,2
2483,1
2484,1
2485,9
2486,5
2487,3
2488,2
2489,1
2490,1
2491,1
2492,2
2493,1
2494,1
2495,4
2496,2
2497,1
2498,1
2499,2
2500,1
2501,1
2502,1250
2503,625
2504,313
2505,157
2506,79
2507,40
2508,20
2509,10
2510,5
2511,3
2512,2
2513,1
2514,1
2515,1
2516,2
2517,1
2518,1
2519,5
2520,3
2521,2
2522,1
2523,1
2524,1
2525,2
2526,1
2527,1
2528,10
2529,5
2530,3
2531,2
2532,1
2533,1
2534,1
2535,2
2536,1
2537,1
2538,5
2539,3
2540,2
2541,1
2542,1
2543,1
2544,2
2545,1
2546,1
2547,20
2548,10
2549,5
2550,3
2551,2
2552,1
2553,1
2554,1
2555,2
2556,1
2557,1
2558,5
2559,3
2560,2
2561,1
2562,1
2563,1
2564,2
2565,1
2566,1
2567,10
2568,5
2569,3
2570,2
2571,1
2572,1
2573,1
2574,2
2575,1
2576,1
2577,5
2578,3
2579,2
2580,1
2581,1
2582,1
2583,2
2584,1
2585,1
2586,39
2587,20
2588,10
2589,5
2590,3
2591,2
2592,1
2593,1
2594,1
2595,2
2596,1
2597,1
2598,5
2599,3
2600,2
2601,1
2602,1
2603,1
2604,2
2605,1
2606,1
2607,10
2608,5
2609,3
2610,2
2611,1
2612,1
2613,1
2614,2
2615,1
2616,1
2617,5
2618,3
2619,2
2620,1
2621,1
2622,1
2623,2
2624,1
2625,1
2626,19
2627,10
2628,5
2629,3
2630,2
2631,1
2632,1
2633,1
2634,2
2635,1
2636,1
2637,5
2638,3
2639,2
2640,1
2641,1
2642,1
2643,2
2644,1
2645,1
2646,9
2647,5
2648,3
2649,2
2650,1
2651,1
2652,1
2653,2
2654,1
2655,1
2656,4
2657,2
2658,1
2659,1
2660,2
2661,1
2662,1
2663,78
2664,39
2665,20
2666,10
2667,5
2668,3
2669,2
2670,1
2671,1
2672,1
2673,2
2674,1
2675,1
2676,5
2677,3
2678,2
2679,1
2680,1
2681,1
2682,2
2683,1
2684,1
2685,10
2686,5
2687,3
2688,2
2689,1
2690,1
2691,1
2692,2
2693,1
2694,1
2695,5
2696,3
2697,2
2698,1
2699,1
2700,1
2701,2
2702,1
2703,1
2704,19
2705,10
2706,5
2707,3
2708,2
2709,1
2710,1
2711,1
2712,2
2713,1
2714,1
2715,5
2716,3
2717,2
2718,1
2719,1
2720,1
2721,2
2722,1
2723,1
2724,9
2725,5
2726,3
2727,2
2728,1
2729,1
2730,1
2731,2
2732,1
2733,1
2734,4
2735,2
2736,1
2737,1
2738,2
2739,1
2740,1
2741,39
2742,20
2743,10
2744,5
2745,3
2746,2
2747,1
2748,1
2749,1
2750,2
2751,1
2752,1
2753,5
2754,3
2755,2
2756,1
2757,1
2758,1
2759,2
2760,1
2761,1
2762,10
2763,5
2764,3
2765,2
2766,1
2767,1
2768,1
2769,2
2770,1
2771,1
2772,5
2773,3
2774,2
2775,1
2776,1
2777,1
2778,2
2779,1
2780,1
2781,19
2782,10
2783,5
2784,3
2785,2
2786,1
2787,1
2788,1
2789,2
2790,1
2791,1
2792,5
2793,3
2794,2
2795,1
2796,1
2797,1
2798,2
2799,1
2800,1
2801,9
2802,5
2803,3
2804,2
2805,1
2806,1
2807,1
2808,2
2809,1
2810,1
2811,4
2812,2
2813,1
2814,1
2815,2
2816,1
2817,1
2818,156
2819,78
2820,39
2821,20
2822,10
2823,5
2824,3
2825,2
2826,1
2827,1
2828,1
2829,2
2830,1
2831,1
2832,5
2833,3
2834,2
2835,1
2836,1
2837,1
2838,2
2839,1
2840,1
2841,10
2842,5
2843,3
2844,2
2845,1
2846,1
2847,1
2848,2
2849,1
2850,1
2851,5
2852,3
2853,2
2854,1
2855,1
2856,1
2857,2
2858,1
2859,1
2860,19
2861,10
2862,5
2863,3
2864,2
2865,1
2866,1
2867,1
2868,2
2869,1
2870,1
2871,5
2872,3
2873,2
2874,1
2875,1
2876,1
2877,2
2878,1
2879,1
2880,9
2881,5
2882,3
2883,2
2884,1
2885,1
2886,1
2887,2
2888,1
2889,1
2890,4
2891,2
2892,1
2893,1
2894,2
2895,1
2896,1
2897,39
2898,20
2899,10
2900,5
2901,3
2902,2
2903,1
2904,1
2905,1
2906,2
2907,1
2908,1
2909,5
2910,3
2911,2
2912,1
2913,1
2914,1
2915,2
2916,1
2917,1
2918,10
2919,5
2920,3
2921,2
2922,1
2923,1
2924,1
2925,2
2926,1
2927,1
2928,5
2929,3
2930,2
2931,1
2932,1
2933,1
2934,2
2935,1
2936,1
2937,19
2938,10
2939,5
2940,3
2941,2
2942,1
2943,1
2944,1
2945,2
2946,1
2947,1
2948,5
2949,3
2950,2
2951,1
2952,1
2953,1
2954,2
2955,1
2956,1
2957,9
2958,5
2959,3
2960,2
2961,1
2962,1
2963,1
2964,2
2965,1
2966,1
2967,4
2968,2
2969,1
2970,1
2971,2
2972,1
2973,1
2974,78
2975,39
2976,20
2977,10
2978,5
2979,3
2980,2
2981,1
2982,1
2983,1
2984,2
2985,1
2986,1
2987,5
2988,3
2989,2
2990,1
2991,1
2992,1
2993,2
